name,Control,H3.3 KD1,RefID
4930453N24Rik,K4,K4,NM_026273
Rlim,K4,K4,NM_011276
Bend5,K4,K4,NM_026279
Ddx3x,K4,K4,NM_010028
Slc6a3,K4,K4K27,NM_010020
Dazl,K4,K4,NM_010021
Dbt,K4,K4,NM_010022
Eci1,K4,K4,NM_010023
Dct,K4,K4,NM_010024
Asap1,K4,K4,NM_010026
Ddt,K4,K4,NM_010027
T2,K4,K4,NM_001161832
Ldhb,K4,K4,NM_008492
Lep,K4,K4,NM_008493
Lfng,K4,K4,NM_008494
Lgals1,K4,K4,NM_008495
Lgals7,K4,K4,NM_008496
Lhb,K4,K4,NM_008497
Cntrob,K4,K4,NM_172560
Arxes1,K4,K4,NR_003641
Ube2dnl1,K4,,NR_003645
Pik3r1,K4,K4,NM_001077495
Cemip2,K4,K4,NM_001033759
Dhx32,K4,K4,NM_133941
Mink1,K4,K4,NM_001045964
Il17b,K4,K4,NM_019508
Dgke,K4,K4,NM_019505
Cldn14,K4,K4,NM_019500
Pdss1,K4,K4,NM_019501
Timm10b,K4,K4,NM_019502
Fxyd1,K4,K4,NM_019503
Hk2,K4,K4,NM_013820
Jag1,K4,K4,NM_013822
Mtf2,K4,K4,NM_013827
Mocs2,K4,K4,NM_013826
Cpsf2,K4,K4,NM_016856
Wbp2,K4,K4,NM_016852
Irf6,K4,K4,NM_016851
Irf7,K4,K4,NM_016850
Ttc5,K4,K4,NM_177625
Zfp595,K4,K4,NM_177622
Fam167a,K4,K4,NM_177628
Piga,K4,K4,NM_011081
Pik3c2a,K4,K4,NM_011083
Pikfyve,K4,K4,NM_011086
Alox12,K4,K4,NM_007440
Amh,K4,K4,NM_007445
Ang2,K4,,NM_007449
Spcs1,K4,K4,NM_026911
Mitd1,K4,K4,NM_026913
Snx15,K4,K4,NM_026912
Smdt1,K4,K4,NM_026914
Zdhhc3,K4,K4,NM_026917
Nupr1l,K4,K4,NM_026916
Tmem258,K4,K4,NM_026919
Magi1,K4,K4,NM_001083321
Hk1,K4,K4,NM_001146100
Mtg2,K4,K4,NM_001083329
Mtg2,K4,K4,NM_001083328
Tank,K4,K4,NM_001164072
Tank,K4,K4,NM_001164071
Tgif1,K4,K4,NM_001164077
Tgif1,K4,K4,NM_001164076
Tgif1,K4,K4,NM_001164075
Tgif1,K4,K4,NM_001164074
Tia1,K4,K4,NM_001164079
Tia1,K4,K4,NM_001164078
Mxi1,K4,K4,NM_010847
Mthfr,K4,K4,NM_010840
Myc,K4,K4,NM_010849
Lrig1,K4,K4K27,NM_008377
Il7,K4,K4,NM_008371
Kpnb1,K4,K4,NM_008379
Impact,K4,K4,NM_008378
Aldh7a1,K4,K4,NM_001127338
Gid4,K4,K4,NM_025757
Pacrgl,K4,K4,NM_025755
Nt5el,K4,,NM_025751
Palb2,K4,K4,NM_001081238
Klhl42,K4,K4,NM_001081237
2410131K14Rik,K4,K4,NM_001081236
Mn1,K4,K4,NM_001081235
Pigg,K4,K4,NM_001081234
Zfp84,K4,K4,NM_023750
D5Ertd579e,K4,K4,NM_001081232
Map9,K4,K4,NM_001081230
Mir34a,K4,K4,NR_029751
Mir96,K4,K4,NR_029750
Map2k3os,K4,K4,NR_027800
Mtag2,K4,K4,NR_027802
A430093F15Rik,K4,,NR_027805
Nagpa,K4,K4,NR_027804
Mthfr,K4,K4,NR_027809
Zfp862-ps,K4,K4,NR_027808
Arid4b,K4,K4,NM_194262
Creb1,K4,K4,NM_009952
Cradd,K4,K4,NM_009950
Igf2bp1,K4,K4,NM_009951
Pcdha7,K4,K4,NM_009957
Bcar1,K4,K4,NM_009954
Morn2,K4,K4,NM_194269
Catsper4,K4,K4,NM_001130030
Nkapd1,K4,K4,NM_001134902
Cdc16,K4,K4,NM_027276
Ptcd3,K4,K4,NM_027275
Rit1,K4,K4,NM_001163310
Get4,K4,K4,NM_001163316
D3Ertd751e,K4,K4,NM_027271
Exoc1,K4,K4,NM_027270
Tubgcp6,K4,K4,NM_001163319
Prcd,K4,K4,NM_001163318
Mettl18,K4,K4,NM_027279
Rpp25l,K4,K4,NM_027278
Gtf2e2,K4,K4,NM_026584
Washc2,K4,K4,NM_026585
Otub2,K4,K4,NM_026580
Gemin7,K4,K4,NM_027189
Smyd3,K4,K4,NM_027188
Def6,K4,K4,NM_027185
Ipmk,K4,K4,NM_027184
Rnaseh2a,K4,K4,NM_027187
Rpain,K4,K4,NM_027186
Pin4,K4,K4,NM_027181
Trip13,K4,K4,NM_027182
Morrbid,K4,K4,NR_028589
Arfrp1,K4,K4,NR_028585
Gm11978,K4,K4,NR_028586
Wee2,K4,K4,NM_201370
Ccdc84,K4,K4,NM_201372
Trim56,K4,K4,NM_201373
Ccdc155,K4,K4,NM_201374
Hnrnpa2b1,K4,K4,NM_182650
Tnfaip8,K4,K4K27,NM_134131
Lrrc74b,K4,K4,NM_029053
Cdipt,K4,K4,NM_026638
A930018P22Rik,K4,K4,NM_026634
Ciao2a,K4,K4,NM_026635
Babam1,K4,K4,NM_026636
Ggct,K4,K4,NM_026637
Gtsf1l,K4,K4,NM_026630
Nhp2,K4,K4,NM_026631
Rpa3,K4,K4,NM_026632
Mcrip2,K4,K4,NM_026633
Arap1,K4,K4,NM_198096
Brd4,K4,K4,NM_198094
Bst2,K4,K4,NM_198095
Usp2,K4,K4,NM_198092
Hnrnpa3,K4,K4,NM_198090
Usp2,K4,K4,NM_198091
2700099C18Rik,K4,K4,NR_024720
Lsm6,K4,K4,NM_030145
4632427E13Rik,K4,K4,NR_015510
E030011O05Rik,K4,K4,NR_015511
Acsbg3,K4,K4,NM_030141
9330175E14Rik,K4,K4,NR_015514
6430562O15Rik,K4,K4,NR_015515
Methig1,K4,,NM_001024672
AI662270,K4,K4,NR_015519
Slc39a5,K4,K4,NM_028092
Osgepl1,K4,K4,NM_028091
Tmem68,K4,K4,NM_028097
Eef1akmt2,K4,K4,NM_028095
Dusp11,K4,K4,NM_028099
Olfr773,K4,K4,NM_207008
Stk4,K4,K4,NM_021420
Fam162a,K4,K4,NM_027342
Dzip3,K4,K4,NM_027341
Tbcd,K4,K4,NM_029878
Hnrnpa0,K4,K4,NM_029872
Crebrf,K4,K4,NM_029870
Slc35e3,K4,K4,NM_029875
Dpp4,K4,K4,NM_001159543
Frk,K4,K4,NM_001159544
Nr6a1,K4,,NM_001159549
Nr6a1,K4,,NM_001159548
Ttk,K4,K4,NM_001110265
Nudcd1,K4,K4,NM_001113554
Irak2,K4,K4,NM_001113553
4833420G17Rik,K4,K4,NM_001113550
Cdk12,K4,K4,NM_001109626
Rnf146,K4,K4,NM_001110198
Rnf146,K4,K4,NM_001110197
Rnf146,K4,K4,NM_001110196
Echdc1,K4,K4,NM_001110195
Cdk12,K4,K4,NM_001109628
Zfp945,K4,K4,NM_177358
Zfp799,K4,K4,NM_177359
Gk5,K4,K4,NM_177352
Slc9a7,K4,K4,NM_177353
Hykk,K4,K4,NM_177351
Eftud2,K4,K4,NM_001109995
Col18a1,K4,K4,NM_001109991
Tmem141,K4,K4,NM_001109993
Ptpn11,K4,K4,NM_001109992
Ppih,K4,K4,NM_001110129
Phf21a,K4,K4,NM_001109691
Ubap2l,K4,K4,NM_153489
Tef,K4,K4,NM_153484
Prrg1,K4,K4,NM_001164275
Mga,K4,K4,NM_001164274
Cpsf7,K4,K4,NM_001164272
Panx2,K4,K4,NM_001002005
2610507B11Rik,K4,K4,NM_001002004
Zfp948,K4,K4,NM_001002008
Zfp275,K4,K4,NM_001160229
Pum2,K4,K4,NM_001160222
Tnfsf13,K4,K4,NM_023517
Pum2,K4,K4,NM_001160220
Pum2,K4,K4,NM_001160221
Dyrk1b,K4,K4,NM_001037957
Dusp22,K4,K4,NM_001037955
Tyw1,K4,K4,NM_001015876
Mir92b,K4,K4,NR_030579
Mir574,K4,K4,NR_030577
Mir568,K4,K4,NR_030576
Ptdss2,K4,K4,NM_013782
Mmel1,K4,K4,NM_013783
Pign,K4,K4,NM_013784
Pramel1,K4,K4,NM_031377
Skp2,K4,K4,NM_013787
Lrriq1,K4,K4,NM_001163559
Pou2f2,K4,K4,NM_001163555
Pou2f2,K4,K4,NM_001163554
Pou2f2,K4,K4,NM_001163556
1700016H13Rik,K4,K4,NM_001163550
Ap4b1,K4,K4,NM_001163553
Ap4b1,K4,K4,NM_001163552
Mdm1,K4,K4,NM_010785
Mdk,K4,K4,NM_010784
Mea1,K4,K4,NM_010787
Mdm2,K4,K4,NM_010786
Mdfi,K4,K4,NM_010783
Mecp2,K4,K4,NM_010788
Lrrfip1,K4,K4,NM_008515
Lrp6,K4,K4,NM_008514
Lta4h,K4,K4,NM_008517
Lrrn1,K4,K4,NM_008516
Lrmp,K4,K4,NM_008511
Lrp1,K4,K4,NM_008512
Gabrg1,K4,,NM_010252
Gart,K4,K4,NM_010256
Gamt,K4,K4,NM_010255
Galr2,K4,K4,NM_010254
P3h4,K4,K4,NM_176830
Ppcdc,K4,K4,NM_176831
Rnf208,K4,K4,NM_176834
Dnajc22,K4,K4,NM_176835
Fam76b,K4,K4,NM_176836
Arhgap18,K4,K4,NM_176837
Esrp2,K4,K4,NM_176838
Abcc5,K4,K4,NM_176839
1700102P08Rik,K4,K4,NM_053216
L3hypdh,K4,K4,NM_026038
Cmtm6,K4,K4,NM_026036
Myo9b,K4,K4,NM_001142322
Mrpl55,K4,K4,NM_026035
Lsm1,K4,K4,NM_026032
Gatad1,K4,K4,NM_026033
Eif2s2,K4,K4,NM_026030
Utp11,K4,K4,NM_026031
Sept4,K4,K4,NM_011129
Plod1,K4,K4,NM_011122
Plk1,K4,K4,NM_011121
Pltp,K4,K4,NM_011125
Mrto4,K4,K4,NM_023536
Myo1e,K4,K4,NM_181072
Plekhh1,K4,K4,NM_181073
Mib1,K4,K4,NM_144860
Etf1,K4,K4,NM_144866
Prelid3a,K4,K4,NM_144867
2610524H06Rik,K4,K4,NM_181075
Gstp3,K4,K4,NM_144869
Nectin1,K4,K4,NM_021424
Nkain4,K4,K4,NM_021426
Bex2,K4,K4,NM_009749
Bet1,K4,K4,NM_009748
Bdkrb2,K4,K4,NM_009747
Bcl7c,K4,K4,NM_009746
Bcl7b,K4,K4,NM_009745
Bcl2l1,K4,K4,NM_009743
Bcl10,K4,K4,NM_009740
Rbm18,K4,K4,NM_026434
Ufm1,K4,K4,NM_026435
Ccng2,K4,K4,NM_007635
Ccnf,K4,K4,NM_007634
Cct5,K4,K4,NM_007637
Cct2,K4,K4,NM_007636
Ccnd1,K4,K4,NM_007631
Ccnb2,K4,K4,NM_007630
Ccne1,K4,K4,NM_007633
Ccnd3,K4,K4,NM_007632
Cd1d1,K4,K4,NM_007639
Cct7,K4,K4,NM_007638
Bglap2,K4,K4,NM_001032298
St3gal3,K4,K4,NM_001161774
Eed,K4,K4,NM_021876
Golm1,K4,K4,NM_001035122
Setd6,K4,K4,NM_001035123
Kif2a,K4,K4,NM_001145779
Zkscan3,K4,K4,NM_001145778
Pex13,K4,K4,NM_023651
2510002D24Rik,K4,K4,NM_001033164
Dnajc25,K4,K4,NM_001033165
Svbp,K4,K4,NM_001038998
Atp8a1,K4,K4,NM_001038999
Ubqln1,K4,K4,NM_152234
Rnf38,K4,K4,NM_001038993
Lrrc46,K4,K4,NM_027026
Spata3,K4,K4,NM_027029
Vps39,K4,K4,NR_027618
Hcfc1r1,K4,K4,NM_181821
Tmc4,K4,K4,NM_181820
Zc3h10,K4,K4,NM_134003
Csnk1g2,K4,K4,NM_134002
Traf3ip2,K4,K4,NM_134000
Cisd1,K4,K4,NM_134007
Enpp3,K4,K4,NM_134005
Ncln,K4,K4,NM_134009
Fam129a,K4,K4,NM_022018
Dusp10,K4,K4,NM_022019
Gtf2h2,K4,K4,NM_022011
Map3k11,K4,K4,NM_022012
Fn3k,K4,K4,NM_022014
Taf8,K4,K4,NM_022015
Trpv4,K4,K4,NM_022017
Lrg1,K4,K4,NM_029796
Cpsf4l,K4,K4,NM_029794
Golga1,K4,K4,NM_029793
Mettl15,K4,K4,NM_029790
Bicd2,K4,K4,NM_029791
Cgref1,K4,K4,NM_026770
Tmed10,K4,K4,NM_026775
Lamtor5,K4,K4,NM_026774
Flywch2,K4,K4,NM_029798
Vps25,K4,K4,NM_026776
Lclat1,K4,K4,NM_001081071
Synm,K4,K4,NM_207663
Fgf14,K4,K4,NM_207667
Acpp,K4,K4,NM_207668
Gabpb1,K4,K4,NM_207669
Mtmr12,K4,K4,NM_172958
Eda2r,K4,K4,NM_001161433
Rbfox2,K4,K4,NM_001110830
Dnpep,K4,K4,NM_001110831
Nfya,K4,K4,NM_001110832
Mutyh,K4,K4,NM_133250
Hook2,K4,K4,NM_133255
Slc5a2,K4,K4,NM_133254
Zfp959,K4,K4,NM_145490
Rhoq,K4,K4,NM_145491
Mllt6,K4,K4,NM_139311
Tkfc,K4,K4,NM_145496
Nmrk1,K4,K4,NM_145497
Atp11a,K4,K4,NM_015804
Glrx3,K4,K4,NM_023140
Lrrc24,K4,K4,NM_198119
Ssh3,K4,K4,NM_198113
Akap6,K4,K4,NM_198111
Gnl3l,K4,K4,NM_198110
Dagla,K4,K4,NM_198114
Taf1d,K4,K4,NM_029248
Parpbp,K4,K4,NM_029249
4930550C14Rik,K4,K4,NM_029247
Gtpbp6,K4,K4,NM_145147
Aif1l,K4,K4,NM_145144
Pomt1,K4,K4,NM_145145
Chst10,K4,K4,NM_145142
Ddb2,K4,K4,NM_028119
Wdsub1,K4,K4,NM_028118
Chst14,K4,K4,NM_028117
Trub1,K4,K4,NM_028115
Seh1l,K4,K4,NM_028112
Frmd4b,K4,K4,NM_145148
Dolpp1,K4,K4,NM_020329
Cry2,K4,K4,NM_001113333
Shc1,K4,K4,NM_001113331
Reps1,K4,K4,NM_009048
Patl1,K4,K4,NM_172635
Mapk4,K4,K4,NM_172632
Mppe1,K4,K4,NM_172630
Ldlrad4,K4,K4,NM_172631
Dpcd,K4,K4,NM_172639
1500004A13Rik,K4,K4,NR_015498
A230056P14Rik,K4,K4,NR_015495
2810403D21Rik,K4,K4,NR_015493
C230035I16Rik,K4,K4,NR_015492
A630089N07Rik,K4,K4,NR_015491
4930558C23Rik,K4,K4,NR_015490
Derl2,K4,K4,NM_033562
Klf7,K4,K4,NM_033563
Vps37a,K4,K4,NM_033560
Rasa4,K4,K4,NM_001039103
Ddhd1,K4,K4,NM_001039106
Gpr160,K4,K4,NM_001134386
Mpv17l,K4,K4,NM_033564
Ccdc122,K4,K4,NM_175369
Spem2,K4,K4,NM_175368
Usf3,K4,K4,NM_001029889
Stn1,K4,K4,NM_175360
Lyrm2,K4,K4,NM_175364
Ston2,K4,K4,NM_175367
Mex3b,K4,K4,NM_175366
Dqx1,K4,K4,NM_033606
Dach2,K4,K4,NM_033605
Rnf111,K4,K4,NM_033604
Amn,K4,K4,NM_033603
Bcl3,K4,K4,NM_033601
Med15,K4,K4,NM_033609
Igsf9,K4,K4,NM_033608
Smim20,K4,K4,NM_001145433
Lrrc74b,K4,K4,NM_001145435
Wdr36,K4,K4,NM_001110016
Dzip3,K4,K4,NM_001110017
Wdr36,K4,K4,NM_001110015
Tmtc3,K4,K4,NM_001110013
Zfp365,K4,K4,NM_178679
8030462N17Rik,K4,K4,NM_178670
Ubxn10,K4,K4,NM_178671
Scfd2,K4,K4,NM_178672
Fstl5,K4,K4,NM_178673
Fbxl21,K4,K4,NM_178674
Entpd3,K4,K4,NM_178676
Sec22c,K4,K4,NM_178677
Dennd4a,K4,K4,NM_001162917
Susd2,K4,K4,NM_001162913
Gm3604,K4,K4,NM_001162910
Zfp934,K4,K4,NM_001162911
Ccdc90b,K4,K4,NM_001162918
Pgbd1,K4,K4,NM_001162919
Uqcc1,K4,K4,NM_018888
Pigb,K4,K4,NM_018889
Camkk1,K4,K4K27,NM_018883
Trim3,K4,K4,NM_018880
Lgals8,K4,K4,NM_018886
Cyp39a1,K4,K4,NM_018887
Pdzrn3,K4,K4,NM_018884
E130308A19Rik,K4,K4,NM_001015681
Ptpru,K4,K4,NM_001083119
Mirlet7i,K4,K4,NR_029527
Opa1,K4,K4,NM_133752
Errfi1,K4,K4,NM_133753
Fam118a,K4,K4,NM_133750
Nxt2,K4,K4,NM_001161430
Slitrk2,K4,K4,NM_001161431
Eda2r,K4,K4,NM_001161432
Dnm1l,K4,K4,NM_001025947
Hmgb1,K4,K4,NM_010439
Hif1a,K4,K4,NM_010431
Srsf1,K4,K4,NM_001078167
H2afx,K4,K4,NM_010436
Hira,K4,K4,NM_010435
Olfr503,K4,,NM_001011527
Ggnbp2,K4,K4,NM_153144
Carm1,K4,K4,NM_153141
Kctd11,K4,K4,NM_153143
Slc35e4,K4,K4,NM_153142
Il11ra1,K4,K4,NM_010549
Zfp14,K4,K4,NM_011748
Zfp148,K4,K4,NM_011749
Zfp1,K4,K4,NM_011742
Zfp106,K4,K4,NM_011743
Ywhaz,K4,K4,NM_011740
Zfp13,K4,K4,NM_011747
Gm17801,K4,K4,NR_027452
Isca2,K4,K4,NM_028863
Rnf145,K4,K4,NM_028862
Eif3d,K4,K4,NM_018749
Golga4,K4,K4,NM_018748
Mettl23,K4,K4,NM_028865
Elp5,K4,K4,NM_018740
Gpat4,K4,K4,NM_018743
Fkrp,K4,K4,NM_173430
Azin1,K4,K4,NM_018745
Sema6a,K4,K4K27,NM_018744
Akap7,K4,K4,NM_018747
Mpst,K4,K4,NM_001162493
Mpst,K4,K4,NM_001162492
Fam120a,K4,K4,NM_001033268
Pgrmc2,K4,K4,NM_027558
Cep192,K4,K4,NM_027556
Gls2,K4,K4,NM_001033264
Gm525,K4,K4,NM_001033266
Zfc3h1,K4,K4,NM_001033261
Stox1,K4,K4K27,NM_001033260
Agap2,K4,K4,NM_001033263
Gm128,K4,K4,NM_001024841
Ahi1,K4,K4,NM_026203
Rnf151,K4,K4,NM_026205
Saysd1,K4,K4,NM_026209
Pgp,K4,K4,NM_025954
Cdc37l1,K4,K4,NM_025950
Pi4k2b,K4,K4,NM_025951
Magt1,K4,K4,NM_025952
Cand2,K4,K4,NM_025958
Psmc6,K4,K4,NM_025959
Fam8a1,K4,K4,NM_001033192
Naa11,K4,K4,NM_001033191
AU015228,K4,,NM_001033197
Znfx1,K4,K4,NM_001033196
Gtf3c3,K4,K4,NM_001033194
Prss48,K4,K4,NM_001001650
Tmem235,K4,K4,NM_001085535
Pitpnm1,K4,K4,NM_001136078
Eif2d,K4,K4,NM_001136070
Nfatc2,K4,K4,NM_001136073
P4ha2,K4,K4,NM_001136076
Enpp2,K4,,NM_001136077
Repin1,K4,K4,NM_001079905
Armh1,K4,K4,NM_001145637
Gprc5c,K4,K4,NM_147217
Gm11808,K4,K4,NM_001105157
Tmem87b,K4,K4,NM_028248
Ttc14,K4,K4,NM_027619
Wdr20rt,K4,,NM_027614
Spata1,K4,K4,NM_027617
Rbm18,K4,K4,NM_001159635
Prrc2b,K4,K4,NM_001159634
Nadk,K4,K4,NM_001159637
Wdsub1,K4,K4,NM_001159636
Nek6,K4,K4,NM_001159631
Scmh1,K4,K4,NM_001159630
Slc44a1,K4,K4,NM_001159633
Tnnt2,K4,K4,NM_001130180
Tnnt2,K4,K4,NM_001130181
Jade1,K4,K4,NM_001130186
Smarcd2,K4,K4,NM_001130187
Jade1,K4,K4,NM_001130184
Jade1,K4,K4,NM_001130185
Pygl,K4,K4,NM_133198
Scml2,K4,K4,NM_133194
Cstf2,K4,K4,NM_133196
Mcf2,K4,K4,NM_133197
Cacng8,K4,K4,NM_133190
Eps8l2,K4,K4,NM_133191
Il1rl2,K4,K4,NM_133193
Nfe2l1,K4,K4,NM_001130450
Nfe2l1,K4,K4,NM_001130451
Nfe2l1,K4,K4,NM_001130452
Nfe2l1,K4,K4,NM_001130453
Nfe2l1,K4,K4,NM_001130454
Sema6b,K4,K4,NM_001130456
Tbrg4,K4,K4,NM_001130457
Tcn2,K4,K4,NM_001130458
Tcn2,K4,K4,NM_001130459
Rbm6,K4,K4,NM_029169
Spag16,K4,K4,NM_029160
Zbtb49,K4,K4,NM_029162
Uhrf1bp1l,K4,K4,NM_029166
Prss43,K4,K4,NM_199471
Cdh24,K4,K4,NM_199470
Mettl7a2,K4,,NM_199477
Rrm2b,K4,K4,NM_199476
Vps39,K4,K4,NM_178851
Cnot6l,K4,K4,NM_178854
Gins2,K4,K4,NM_178856
Lin52,K4,K4,NM_173756
Mrps27,K4,K4,NM_173757
Usp43,K4,K4,NM_173754
Snca,K4,K4,NM_001042451
Lgalsl,K4,K4,NM_173752
Fnip1,K4,K4,NM_173753
Ilvbl,K4,K4,NM_173751
Vwa8,K4,K4,NM_173758
Wnk1,K4,K4,NM_198703
Fmnl2,K4,K4,NM_172409
Ldah,K4,K4,NM_172401
Dnajc8,K4,K4,NM_172400
2810021J22Rik,K4,K4,NM_172403
Slc25a32,K4,K4,NM_172402
Abraxas1,K4,K4,NM_172405
Kyat1,K4,K4,NM_172404
Cdkn2aip,K4,K4,NM_172407
Cpne1,K4,K4,NM_170588
St6galnac4,K4,K4,NM_011373
St6galnac3,K4,K4K27,NM_011372
Cyfip1,K4,K4,NM_011370
Sipa1,K4,K4,NM_011379
Sin3a,K4,K4,NM_011378
Becn1,K4,K4,NM_019584
Espn,K4,K4,NM_019585
Gtpbp2,K4,K4,NM_019581
Cacna1f,K4,K4,NM_019582
Il17rb,K4,K4,NM_019583
Miip,K4,K4,NM_001025365
Rtn2,K4,K4,NM_001025364
Klc1,K4,K4,NM_001025360
Shprh,K4,K4,NM_001077707
Scg3,K4,K4,NM_009130
Clec11a,K4,K4,NM_009131
Stmn3,K4,K4,NM_009133
Ccl25,K4,K4,NM_009138
Myt1l,K4,K4,NM_008666
Myo7a,K4,,NM_008663
Naga,K4,K4,NM_008669
Nab2,K4,K4,NM_008668
Zdhhc12,K4,K4,NM_025428
Pradc1,K4,K4,NR_028081
Lce1m,K4,K4,NM_025420
Acyp1,K4,K4,NM_025421
Nenf,K4,K4,NM_025424
Rpl3l,K4,,NM_025425
Med7,K4,K4,NM_025426
Rgcc,K4,K4,NM_025427
Gatd3a,K4,K4,NM_138601
Aldh7a1,K4,K4,NM_138600
Ccdc22,K4,K4,NM_138603
Praf2,K4,K4,NM_138602
Ppp1r3f,K4,K4,NM_138605
Otud5,K4,K4,NM_138604
Fam50a,K4,K4,NM_138607
Pim2,K4,K4,NM_138606
Ccdc159,K4,K4,NM_001164614
Smpd4,K4,K4,NM_001164611
Smpd4,K4,K4,NM_001164610
Epha4,K4,K4,NM_007936
Mir367,K4,K4,NR_030268
Fsip1,K4,K4,NM_027759
Mir542,K4,,NR_030264
Mcrs1,K4,K4,NM_001164156
Fmr1nb,K4,K4,NM_001166619
Tcf3,K4,K4,NM_001164151
Sh3bp5l,K4,K4,NM_024480
Abhd11os,K4,K4,NR_026688
Tcf3,K4,K4,NM_001164152
AU041133,K4,K4,NM_001163064
Tcf3,K4,K4,NM_001164153
Zfp949,K4,K4,NM_001163061
Mir707,K4,K4,NR_030488
Mir700,K4,K4,NR_030481
Mir698,K4,K4,NR_030480
Mir706,K4,K4,NR_030487
Mir705,K4,K4,NR_030486
Sdha,K4,K4,NM_023281
Nuf2,K4,K4,NM_023284
Rpl34,K4,K4,NM_001005859
Raly,K4,K4,NM_023130
Rce1,K4,K4,NM_023131
Renbp,K4,K4,NM_023132
Rps19,K4,K4,NM_023133
Dtymk,K4,K4,NM_023136
Ubd,K4,K4,NM_023137
Map2k2,K4,K4,NM_023138
Hnrnpd,K4,K4,NM_001077265
Ap2a1,K4,K4,NM_001077264
Hnrnpd,K4,K4,NM_001077267
Hnrnpd,K4,K4,NM_001077266
Fndc4,K4,K4,NM_022424
Gprc5b,K4,K4,NM_022420
Rnf187,K4,K4,NM_022423
Gng13,K4,K4,NM_022422
Trap1,K4,K4,NM_026508
Snrpg,K4,K4,NM_026506
Zwilch,K4,K4,NM_026507
Coq5,K4,K4,NM_026504
Cfap298,K4,K4,NM_026502
Sdhaf4,K4,K4,NM_026503
Ddx59,K4,K4,NM_026500
Retreg3,K4,K4,NM_026501
Ccdc62,K4,K4,NM_001134767
Slfn10-ps,K4,K4,NM_181542
Tm6sf2,K4,K4,NM_181540
Caprin2,K4,K4,NM_181541
Syt14,K4,K4,NM_181546
Pkd1l3,K4,K4,NM_181544
Eras,K4,K4,NM_181548
Fbxo34,K4,K4,NM_030236
Avl9,K4,K4,NM_030235
Wdr76,K4,K4,NM_030234
Saal1,K4,K4,NM_030233
Agbl4,K4,K4,NM_030231
Abcg3,K4,K4,NM_030239
Dync1h1,K4,K4,NM_030238
1700010I14Rik,K4,K4,NM_025851
Fank1,K4,K4,NM_025850
Dsn1,K4,K4,NM_025853
Rexo1,K4,K4,NM_025852
Echdc1,K4,K4,NM_025855
Cir1,K4,K4,NM_025854
Aagab,K4,K4,NM_025857
Sh3d21,K4,K4,NM_025856
Arl1,K4,K4,NM_025859
Shisa5,K4,K4,NM_025858
Arhgap45,K4,K4,NM_001142701
Hexim2,K4,K4,NM_001130516
Puf60,K4,K4,NM_028364
Zfp839,K4,K4,NM_028365
Ttc19,K4,K4,NM_028360
Mon1a,K4,K4,NM_028369
Tmem245,K4,K4,NM_175518
Fam221b,K4,K4,NM_175517
Intu,K4,K4,NM_175515
Lin9,K4,K4,NM_001103182
Ftx,K4,K4,NR_028381
Mroh8,K4,K4,NM_001039557
Rad54b,K4,K4,NM_001039556
Cnnm3,K4,K4,NM_001039551
Gm14139,K4,K4,NM_001145863
Rnf144b,K4,K4,NM_146042
Spin1,K4,K4,NM_146043
Cdca7l,K4,K4,NM_146040
Gmds,K4,K4,NM_146041
Clptm1l,K4,K4,NM_146047
B4galt7,K4,K4,NM_146045
Ttbk2,K4,K4,NM_080788
Scn2b,K4,K4,NM_001014761
Liph,K4,K4,NM_153404
Rbm45,K4,K4,NM_153405
Specc1l,K4,K4,NM_153406
Csrnp2,K4,K4,NM_153407
P2rx2,K4,K4,NM_153400
Ago3,K4,K4,NM_153402
Ago1,K4,K4,NM_153403
Neurl3,K4,K4,NM_153408
Csrnp3,K4,K4,NM_153409
Auh,K4,K4,NM_016709
Preb,K4,K4,NM_016703
Agxt,K4,,NM_016702
Coil,K4,K4,NM_016706
Gstk1,K4,K4,NM_029555
Clybl,K4,K4,NM_029556
Tsen54,K4,K4,NM_029557
Ttc8,K4,K4,NM_029553
Mapk3,K4,K4,NM_011952
Mapk14,K4,K4,NM_011951
Mapk13,K4,K4,NM_011950
Creb3l1,K4,K4,NM_011957
Nubp2,K4,K4,NM_011956
Nubp1,K4,K4,NM_011955
Orc5,K4,K4,NM_011959
Orc4,K4,K4,NM_011958
Mbtps2,K4,K4,NM_172307
Tex10,K4,K4,NM_172304
Cpsf7,K4,K4,NM_172302
Jade1,K4,K4,NM_172303
Ube2z,K4,K4,NM_172300
Ccnb1,K4,K4,NM_172301
Mthfd1l,K4,K4,NM_172308
Arntl2,K4,K4,NM_172309
Armcx1,K4,K4,NM_001166378
Armcx1,K4,K4,NM_001166379
Brcc3,K4,K4,NM_001166457
Slc38a1,K4,K4,NM_001166456
Pls3,K4,K4,NM_001166453
Slc25a14,K4,K4,NM_001166450
Brcc3,K4,K4,NM_001166459
Slc38a1,K4,K4,NM_001166458
Hfm1,K4,K4K27,NM_177873
Slc5a6,K4,K4,NM_177870
Vps37b,K4,K4,NM_177876
Mblac1,K4,K4,NM_177878
Sbf1,K4,K4,NM_001081030
Pde11a,K4,K4,NM_001081033
Gm8909,K4,K4,NM_001081032
Fbxo11,K4,K4,NM_001081034
Srgap1,K4,K4,NM_001081037
Dock9,K4,K4,NM_001081039
Trmt11,K4,K4,NM_028604
Zbtb8a,K4,K4,NM_028603
Tex19.1,K4,K4,NM_028602
Zmiz2,K4,K4,NM_028601
